plotID,TreeKey,SpeciesAbbrev,Azimuth,Distance,CrownWidth1,CrownWidth2,CrownOffsetAzimuth,CrownOffsetDistance,Z
211,36062,Sb,2.7,0.7,4.22,3.67,0,0,14.9
211,36063,Sb,15.2,2.9,2.53,2.1,0,0,12.6
211,36064,Sb,42.8,5.5,2.91,2.81,0,0,15.8
211,36065,Sb,15,6.3,3.33,3.23,0,0,13.4
211,36066,Bw,14.9,6.6,3.05,2.27,0,0,8
211,36068,Sb,17.8,8.1,3.01,2.53,0,0,8.3
211,36069,Sb,41.7,7.8,2.55,1.91,0,0,11.7
211,36070,Bw,42.5,9.7,3.9,3.02,0,0,11.2
211,36071,Sb,33.9,8.5,2.4,2.49,0,0,12.5
211,36072,Sb,35,8.7,2.21,1.56,0,0,8.3
211,36073,Sb,35.2,11.2,1.93,2.48,0,0,11.2
211,36074,Sb,52.7,3.6,2.46,2.6,0,0,12.2
211,36075,Sb,65.5,4.4,3.01,3,0,0,12.8
211,36076,Sb,53.2,5.3,2.12,2.08,0,0,13.4
211,36077,Sb,70.1,5.3,2.66,2.9,0,0,10.4
211,36078,Sb,54.8,6.9,2.45,2.11,0,0,12.1
211,36079,Bw,48.6,7.1,4.35,4.8,0,0,9.7
211,36080,Sb,58.8,9.7,3.83,2.8,0,0,13.5
211,36081,Sb,57.5,9.2,4.91,5.02,0,0,17.3
211,36082,Bw,80.6,6.6,5.33,4.3,0,0,13.3
211,36083,Sb,69,8.9,1.67,1.55,0,0,9.6
211,36084,Sb,75.6,9.6,2.5,3.17,0,0,10.8
211,36085,Sb,82.1,10.01,4.2,4.55,0,0,19.7
211,36086,Sb,78.3,9.52,3.15,2.29,0,0,10.9
211,36087,Sb,91.5,9.35,NA,NA,0,0,11
211,36088,Sb,93.7,10.82,1.48,1.77,0,0,10.2
211,36089,Sb,105.9,4.35,4.18,4.1,0,0,12.5
211,36090,Sb,125.8,7.8,3.11,2.39,0,0,14.7
211,36091,Bw,118.5,7.36,4.7,4.02,0,0,10.8
211,36092,Bf,108.2,8.12,3.39,2.84,0,0,6.2
211,36093,Sb,101,9.71,3.87,2.74,0,0,12.1
211,36094,Bw,123.4,8.5,5.46,4.18,0,0,10.9
211,36095,Sb,132.6,10.98,1.91,1.7,0,0,12.7
211,36096,Sb,105.3,10.96,2.25,2.35,0,0,13.1
211,36097,Bw,101.8,11.27,2.94,2.63,0,0,11
211,36098,Sb,140.3,0.99,3.08,3.2,0,0,11.1
211,36099,Sb,183.7,3.91,4.33,3.71,0,0,14.6
211,36100,Sb,176.3,4.25,3.88,2.21,0,0,11.6
211,36101,Sb,166.8,4.85,2.71,1.51,0,0,11.5
211,36102,Sb,156.9,5.47,3.64,1.91,0,0,14.8
211,36103,Sb,157.2,5.72,2.61,1.73,0,0,14
211,36104,Sb,136.8,5.95,2.66,2.75,0,0,15
211,36105,Sb,143.8,6.84,4.3,2.88,0,0,15.9
211,36106,Sb,145,7.5,4.13,3.79,0,0,16.4
211,36107,Sw,140.1,9.33,1.45,0.92,0,0,6.6
211,36108,Sb,136.8,10.18,2.78,2.04,0,0,11.3
211,36109,Sb,161.8,8.9,4.07,3.58,0,0,15.1
211,36110,Sb,182.2,8.62,3.25,2.7,0,0,7.8
211,36111,Bw,228.2,6.45,8.7,6.63,0,0,14.8
211,36112,Sb,230.5,7.42,2.69,1.88,0,0,12
211,36113,Sb,236.2,8.04,3.96,3.71,0,0,16.3
211,36114,Sb,231.9,8.39,2.5,2.13,0,0,15.5
211,36115,Sw,221.5,8.42,2.61,1.84,0,0,12.3
211,36116,Sb,215.4,10.99,NA,NA,0,0,13
211,36117,Bf,210,10.89,3.98,3.53,0,0,8.2
211,36118,Sb,191.5,10.76,4.61,4.22,0,0,14.6
211,36119,Sb,288.9,3.26,3.88,3.08,0,0,11.4
211,36120,Sb,290.1,6.49,2.77,2.6,0,0,9.4
211,36121,Sb,278.1,7.09,2.21,1.63,0,0,10.4
211,36122,Sb,279.1,7.6,1.59,2.69,0,0,15.8
211,36123,Sb,272,8.16,4.29,4.6,0,0,15.1
211,36124,Sb,265.9,10.04,3.21,3.47,0,0,12.2
211,36125,Sb,268.5,10.35,4.05,3.29,0,0,13.4
211,36126,Sb,305.5,1.97,4.17,2.51,0,0,11.7
211,36127,Sb,300.1,2.72,2.82,2.63,0,0,10.7
211,36128,Sb,305,5.02,3.2,3.48,0,0,14.4
211,36129,Sb,321.7,5.17,3.14,3.05,0,0,12.7
211,36130,Sb,297.3,9.14,5.71,4.17,0,0,17.4
211,36131,Sb,335.1,3.91,2.92,1.73,0,0,12.8
211,36132,Sb,336.8,4.34,2.25,1.48,0,0,13.8
211,36133,Sb,342.8,5.55,3.13,3.16,0,0,13.7
211,36134,Sb,330,6.45,1.9,2.02,0,0,7.8
211,36135,Bw,50,11.43,5.06,3.73,0,0,13.8
191,36851,Sb,16.1,2.8,1.86,1.68,0,0,9.3
191,36853,Sb,10.4,4.7,2.16,1.83,0,0,11.3
191,36856,Sb,26.7,5.4,2.37,2.17,0,0,8.4
191,36860,Sb,26.7,6.4,2.14,2.25,0,0,7.6
191,36863,Pj,16.3,7.3,3,3.36,0,0,13.3
191,36864,Pj,42.2,7.2,3.38,2.9,0,0,15.7
191,36868,Sb,2,8.9,2.04,1.69,0,0,7.1
191,36870,Sb,1.7,9.3,1.76,2.49,0,0,12.7
191,36871,Sb,8.1,9.1,2.38,3.04,0,0,14.1
191,36872,Sb,7.2,10.1,0.93,1.82,0,0,13.4
191,36873,Sb,10.5,10,2.26,1.89,0,0,7.5
191,36875,Sb,19.5,9.4,2.35,2.83,0,0,9
191,36883,Sb,51.5,4.6,2.05,2.18,0,0,7
191,36886,Sb,60,5.2,1.53,1.54,0,0,9.1
191,36896,Pj,67.4,7.9,4.4,3.2,0,0,14.6
191,36899,Sb,63.6,8.6,2.36,2.53,0,0,10.3
191,36900,Pj,77,8.2,1.99,2.51,80,2.13,13
191,36905,Sb,70.6,9.1,2.07,2.29,0,0,9.3
191,36910,Sb,48.2,7.7,1.83,2.04,0,0,9
191,36916,Sb,64,10.3,2.35,2.32,0,0,11.5
191,36923,Sb,125.6,2.9,1.52,1.68,0,0,8.1
191,36924,Pj,110.4,3.4,1.74,2.07,0,0,12.4
191,36925,Sb,98.8,3.7,1.78,1.6,0,0,9
191,36931,Pj,134.9,5.2,2.86,2,0,0,16.2
191,36932,Pj,125.2,4.5,1.77,1.86,0,0,14.9
191,36933,Pj,120,5.1,2.29,2.73,0,0,17.1
191,36937,Sb,96.3,5.4,2.49,2.31,0,0,9.75834384976234
191,36941,Sb,95,4.5,2.13,1.55,0,0,9.3
191,36946,Sb,96.7,7.3,1.99,1.7,0,0,9.9
191,36943,Sb,87,6.9,1.6,1.43,0,0,10.5
191,36948,Sb,132.8,6,2.32,2.69,0,0,7.9
191,36949,Sb,117,7.1,2.09,1.74,0,0,7
191,36951,Sb,119.1,8.4,2.53,2.2,0,0,8.1
191,36953,Pj,94,8,4.84,3.94,0,0,16.7
191,36954,Sb,88.2,8.3,2.35,1.79,0,0,8.2
191,36958,Pr,103.7,10.1,2.1,1.75,0,0,15.4
191,36960,Pj,111,9.9,2.62,1.65,0,0,13.2726933390829
191,36965,Pj,116.1,11,2.86,2.39,0,0,15.4
191,36970,Sb,173,1.1,2.42,2.7,0,0,8.9
191,36971,Sb,147,2.1,1.67,1.6,0,0,8.5
191,36977,Pj,171.6,5.1,1.09,1.05,0,0,11.2
191,36990,Pj,176.5,7.5,2.53,2.68,0,0,16.1
191,36993,Pj,180,9.1,3.11,3.23,0,0,12.8
191,36995,Pj,172.9,8.9,0.99,1.32,0,0,10.7
191,36998,Sb,148.2,10.1,1.93,1.96,0,0,8.4
191,37000,Sb,180.3,10.9,1.73,1.84,0,0,9.8
191,37006,Sb,220,6.1,2.85,2.76,0,0,13.8
191,37007,Sb,225,6.5,2.81,1.72,0,0,14.7
191,37015,Sw,210.1,9.6,2.97,2.46,0,0,8.5
191,37016,Sw,210.9,9.9,1.28,2,0,0,11.7
191,37017,Sb,223.1,8.5,1.56,1.78,0,0,14.2
191,37018,Sb,224.1,8.9,3.4,2.29,0,0,7.7
191,37019,Sb,225.5,8.8,1.74,1.34,0,0,10.8
191,37020,Sb,221.8,9.6,1.62,2.83,0,0,7.4
191,37021,Sb,269.9,3.3,2.1,2.12,0,0,8
191,37022,Pj,226.5,5,8.07,5,0,0,18.6
191,37023,Sb,228.7,5.7,2.88,0.68,74,2.59,6.5
191,37025,Pj,234.2,5.2,2.82,3.3,0,0,12
191,37030,Sb,267.8,6.6,2.05,1.98,0,0,10.5
191,37033,Sb,238.5,6.3,2.09,1.66,0,0,8.7
191,37034,Sb,245,6.4,2.73,2.19,0,0,9.1
191,37035,Sb,243.6,6.8,2.62,1.59,0,0,11.1
191,37036,Sb,247.3,7,2.28,2.21,0,0,10.1
191,37037,Sb,241.2,7.2,1.39,1.63,0,0,11.8
191,37040,Sb,248.4,7.9,2.31,2.09,0,0,11.1
191,37041,Sb,243.6,7.5,1.21,1.32,0,0,14.1
191,37043,Sb,236.3,8.1,3.45,1.77,0,0,17.8
191,37044,Sb,231.8,8.6,1.45,1.66,0,0,14.8
191,37045,Sb,230.7,8.6,2.69,2.52,0,0,6.2
191,37046,Sb,228.2,7.8,1.85,1.54,0,0,16.3
191,37047,Sb,235.6,9,2.29,3.27,0,0,13.6
191,37051,Sb,267.1,9.3,1.96,2.35,0,0,10.1
191,37060,Sb,312.2,3.6,2.56,2.67,0,0,10.7
191,37062,Sb,308.3,5,2.02,1.81,0,0,8.7
191,37063,Sw,305.2,6.1,1.81,1.64,0,0,7.4
191,37065,Pj,301.5,6.4,2.07,2.01,0,0,13
191,37068,Sb,282.8,7.4,1.63,2.05,0,0,9
191,37071,Pj,290.1,8.4,3.82,2.92,0,0,14.5
191,37075,Sb,273.1,9.8,2.49,2.15,0,0,10
191,37078,Pj,282.4,10.2,4.47,3.62,0,0,14.8
191,37081,Sb,294.2,9.7,2.27,2.17,0,0,10.2
191,37086,Sb,331.7,2.2,1.77,1.57,0,0,8.2
191,37088,Sb,345.3,2.7,1.55,1.32,0,0,8.9
191,37093,Sb,332.2,4.2,1.45,1.6,0,0,8.9
191,37096,Sb,355.3,4.1,1.71,1.62,0,0,9.2
191,37097,Sb,359.3,4.2,2.42,1.74,0,0,10.2
191,37104,Sb,324.1,6.5,1.62,1.72,0,0,9.6
191,37108,Pj,317.7,9.9,6.49,4.85,0,0,16
191,37115,Sb,341.3,8.5,1.88,1.92,0,0,9.3
191,37118,Pj,329.3,6.9,4.92,2.01,0,0,14.3
191,37119,Pj,327.9,7.1,4.92,2.01,0,0,14.2
191,37123,Sb,1.4,10.3,2.72,3.75,0,0,8.9
191,37127,Sb,330.4,10.9,2.63,3.2,0,0,12.3
191,37131,Sb,334.6,10.3,1.36,1.68,2.82,1.96,7.7
358,38495,Bw,30.4,2.26,5.45,5.05,0,0,11.6
358,38496,Bw,38.7,3.17,3.41,2.9,0,0,10.5
358,38497,Sb,9.5,2.64,2.56,1.92,0,0,12.1
358,38498,Sb,13.1,4.75,3.14,2.68,0,0,11
358,38499,Sb,32.6,5.13,2.49,2.52,0,0,10.4
358,38500,Sb,6.6,5.82,2.68,2.57,0,0,10
358,38501,Sb,25.3,6.51,3,2.87,0,0,11.2
358,38502,Sb,2.9,7.23,1.63,1.64,0,0,9
358,38503,Sb,7.5,7.33,2.54,2.46,0,0,9.3
358,38504,Sb,4.9,9.03,NA,NA,0,0,8.5
358,38505,Bw,6.6,8.67,3.5,2.97,0,0,9.4
358,38506,Sb,16.5,9.03,3.36,2.18,0,0,10
358,38507,Sb,30.4,8.01,2.57,2.38,0,0,9.9
358,38508,Sb,29.9,9.39,3,2.88,0,0,10.5
358,38509,Bw,24.5,10.76,3.84,2.56,0,0,11.6
358,38510,Bw,27.6,10.81,3.43,3.24,0,0,11.5
358,38511,Bw,66.6,3.24,3.02,3,0,0,11.1
358,38512,Sb,44.8,3.91,3.4,3.56,0,0,9.5
358,38513,Bw,52.9,5.97,3.74,3.68,0,0,10.2
358,38514,Sb,41.8,6.58,3.2,3.58,0,0,12
358,38515,Sb,66.4,6.85,3.21,3.1,0,0,10.7
358,38516,Mr,78.4,7.23,4.51,4.29,0,0,10.5
358,38517,Sb,53,7.68,3.61,3.42,0,0,11.5
358,38518,Sb,70.3,8.54,2.91,3.1,0,0,10.5
358,38519,Sb,49.6,10.22,2.68,2.71,0,0,7.2
358,38520,Sb,61.5,10.63,2.77,2.11,0,0,11.5
358,38521,Sb,73.4,10.27,3,3,0,0,10.5
358,38522,Bw,108.3,2.01,4.21,3.96,0,0,10
358,38523,Mr,111.1,4.2,4.1,3.9,0,0,10.7
358,38524,Bw,88.2,6.17,3.93,3.8,0,0,10.5
358,38525,Mr,99.1,7.44,4.93,3.85,0,0,10.1
358,38526,Mr,101.4,7.31,5.65,4.24,0,0,10.5
358,38527,Mr,113.7,7.75,3.37,3.3,0,0,10.2
358,38528,Bw,86.9,10.87,3.4,3.24,0,0,11
358,38529,Bw,87.1,10.74,5.21,5,0,0,12.6
358,38530,Bw,89.9,10.9,5.05,4.89,0,0,11
358,38531,Bw,102,11.17,4.8,4.91,0,0,10.4
358,38532,Mr,103.7,10.49,4.62,4.53,0,0,11.5
358,38533,Bw,113.4,9.22,4.4,4.22,0,0,11.5
358,38534,Bw,119.9,9.67,2.76,2.51,0,0,11
358,38535,Bw,118.7,10.71,3.66,6.56,0,0,13.6
358,38536,Mr,121.1,10.75,4.33,4,0,0,10.5
358,38537,Sb,139.4,6.46,3.94,3.95,0,0,9.4
358,38538,Bf,157.2,2.57,4.17,4.01,0,0,12.5
358,38539,Bw,167.4,4.66,3.01,2.89,0,0,9.3
358,38540,Sb,162.5,6.6,3.55,3.55,0,0,12
358,38541,Sb,128.2,7.35,2.4,2.1,0,0,8.8
358,38542,Sb,131.1,8.88,1.97,1.82,0,0,9
358,38543,Bf,134.8,8.67,2.8,2.78,0,0,12.9
358,38544,Sb,131,10.19,1.98,1.87,0,0,10.5
358,38545,Sb,138.5,9.48,3.2,3.11,0,0,10.9
358,38546,Sb,147.7,8.62,2.9,2.9,0,0,10
358,38547,Sb,168.7,7.77,2.85,2.8,0,0,9.6
358,38548,Sb,143.5,10.77,1.91,1.84,0,0,10
358,38549,Sb,152.2,9.87,2.64,2.64,0,0,9.5
358,38550,Bw,159.1,9.21,2.8,2.62,0,0,10
358,38551,Sb,160.8,10.91,2.9,2.8,0,0,9.6
358,38552,Sb,172.4,9.23,NA,NA,0,0,7
358,38553,Bw,170.1,10.93,1.96,1.96,0,0,8.6
358,38554,Bw,173.8,11.26,4.03,4.87,0,0,10.5
358,38555,Bw,176.4,11.25,3.41,3.36,0,0,10.5
358,38556,Bf,187,1.16,3.55,3.55,0,0,11
358,38557,Bf,185.3,2.82,3.19,3.24,0,0,13.5
358,38558,Sb,207.7,4.17,3.03,2.8,0,0,9.7
358,38559,Bw,195.9,4.86,2.8,2.8,0,0,10
358,38560,Sb,208.8,5.63,3.53,3.41,0,0,7.3
358,38561,Bw,221.4,6.1,3.58,3.48,0,0,11
358,38562,Sb,216,6.8,3.74,3.5,0,0,10.9
358,38563,Sb,216.1,8.43,2.76,2.53,0,0,9.5
358,38564,Sb,204.4,7.17,2.23,1.74,0,0,8
358,38565,Sb,191.5,6.57,1.14,0.9,0,0,9
358,38566,Sb,181,6.67,3.08,3.08,0,0,10.6
358,38567,Sb,194.1,8.02,1.6,1.6,0,0,7.5
358,38568,Pt,208.3,3.39,3.53,3.42,0,0,12.8
358,38569,Bw,227.5,11.03,3.45,3.33,0,0,10
358,38570,Sb,204.7,10.75,3.37,2.48,0,0,11.1
358,38571,Sb,198.9,9.81,3,2.88,0,0,9
358,38572,Sb,189,9.66,2.2,2.12,0,0,6.1
358,38573,Bw,190.1,10.74,3.1,3,0,0,9.5
358,38574,Bw,178.5,11.04,4.75,4.59,0,0,11.4
358,38575,Bf,267.7,3.16,2.45,2.45,0,0,12.5
358,38576,Bf,270,4.63,2.31,1.54,0,0,8
358,38577,Bf,271.3,7.56,2.32,2.32,0,0,10
358,38578,Bf,260.5,7.79,3.36,3.01,0,0,11.8
358,38579,Bw,251.7,6.65,3.89,3.53,0,0,10.5
358,38580,Bw,244.2,6.06,4.9,4.82,0,0,10.3
358,38581,Sb,232.2,7.24,2.8,2.74,0,0,11
358,38582,Sb,246.1,8.76,2.75,2.75,0,0,8.3
358,38583,Sb,238.3,9.4,3.44,3.28,0,0,11
358,38584,Bf,264.6,9.8,2.57,2.3,0,0,9.9
358,38585,Bf,260.2,9.13,3.27,3.2,0,0,11.5
358,38586,Bf,260.5,9.32,3.91,3.87,0,0,12.3
358,38587,Sb,253.4,9.81,2.69,2.65,0,0,9.5
358,38588,Bf,262.7,11.22,2.78,2.89,0,0,12.5
358,38589,Sb,251.2,11.19,1.6,1.6,0,0,10.5
358,38590,Bf,315.7,2.06,2.6,2.11,0,0,9.8
358,38591,Sb,320.8,4.15,3.28,3.56,0,0,13
358,38592,Bw,295.4,4.09,3.36,3.28,0,0,11
358,38593,Bf,288.9,4.81,2.99,2.87,0,0,11
358,38594,Sb,305.4,5.47,1.98,1.85,0,0,8.9
358,38595,Sb,311.4,7.48,3.24,3.49,0,0,10
358,38596,Sb,298,6.94,2.29,2.18,0,0,9.6
358,38597,Sb,283.6,5.98,2.1,2,0,0,9.5
358,38598,Bf,290.6,7.7,2.88,2.12,0,0,10.7
358,38599,Sb,295.2,8.59,3,2.87,0,0,10.5
358,38600,Bf,311.2,11.12,2.75,2.55,0,0,7.7
358,38601,Sb,297.6,10.19,2.57,2.1,0,0,10.5
358,38603,Sb,287.1,8.42,1.42,2.1,0,0,7.5
358,38604,Sb,285.6,9.65,2.98,2.65,0,0,9.6
358,38605,Bw,280.2,10.29,2.95,2.76,0,0,9.5
358,38606,Bw,334.7,1.73,3.87,4.08,0,0,10.3
358,38607,Bw,335.8,2.81,3.07,2.89,0,0,10.5
358,38608,Sb,346,5.31,2.2,3.41,196,2.42,6.3
358,38609,Sb,333.7,5.9,3.07,3,0,0,10
358,38610,Mr,348.3,7.52,4.82,3.64,0,0,10.3
358,38611,Bw,344.6,8.64,3.2,3.03,0,0,11.5
358,38612,Bw,323.5,8.75,3.63,3.42,0,0,12
358,38613,Bw,324.2,8.99,4.35,5.12,0,0,11.5
358,38614,Bw,338.4,10.35,5.15,5.75,0,0,14.2
358,38615,Bw,336.4,10.47,3.64,3.32,0,0,10.5
358,38616,Bw,336.8,10.82,4.02,3.81,0,0,13.5
358,38617,Bw,356.1,9.5,3.47,3,0,0,11
191,36876,Sb,25.2,10.8,2.63,3.18,0,0,15.3
264,39459,Pj,40,2.3,2.76,1.71,0,0,19.5
264,39460,Pj,32.5,4.4,2.44,3.18,0,0,19.6
264,39461,Pj,5,4.9,1.28,0.95,0,0,13.5
264,39462,Pj,8.2,5.1,1.8,1.11,0,0,13.5
264,39463,Pj,17,5.9,1.43,1.53,0,0,13.5
264,39464,Pj,9.9,6,2.57,2.18,0,0,18.1
264,39465,Pj,10.4,7.7,1.73,1.38,0,0,19
264,39466,Pj,4.1,9.4,1.55,1.23,0,0,17.2
264,39467,Pj,17.9,8.7,3.07,2.47,0,0,20.4
264,39468,Sb,15.4,9,1.68,2.1,0,0,10.2
264,39469,Pj,20.2,9.6,2.04,1.59,0,0,17.4
264,39470,Pj,359.2,10.5,2.79,1.82,0,0,12.9
264,39471,Pj,29.1,8.9,1.72,1.45,0,0,18.1
264,39472,Pj,27.9,10.3,1.76,1.16,0,0,17.1
264,39473,Pj,36.4,6.4,1.55,1.92,0,0,15.8
264,39474,Sb,40.3,9.8,2.57,2.16,0,0,5.6
264,39475,Pj,68.9,2.4,1.65,1.42,0,0,19.4
264,39476,Pj,75.2,4,2.98,1.86,0,0,20.6
264,39477,Pj,48.3,4.8,1.32,1.61,0,0,14.4
264,39478,Pj,53.4,6.3,0.66,0.69,0,0,14.4
264,39479,Pj,62.8,6.8,0.8,1.86,0,0,11.5
264,39480,Pt,68.7,6.9,2.92,3.28,0,0,19.5
264,39481,Pj,74.2,7.6,1.49,2.02,0,0,9.5
264,39482,Pj,83.1,6.6,NA,NA,0,0,2.2
264,39483,Pj,81.7,7.8,2.63,3.11,0,0,21.4
264,39484,Sb,64.9,7.1,1.7,2.19,0,0,9.8
264,39485,Pj,64.1,7.7,2.02,1.55,0,0,20.2
264,39486,Pj,62.3,8.4,3.91,1.85,0,0,19
